INDEX;PART_NAME;PACKAGE_NAME;PIN_INDEX;PAD_NAME;CENTER_X;CENTER_Y;LONG_SIDE_LENGTH;SHORT_SIDE_LENGTH;ANGLE_DEGREE;NET
283;R104;0402-B;0;1;-28.258;-6.535;0.62;0.62;270;IOE_V
284;R104;0402-B;1;2;-28.258;-7.435;0.62;0.62;270;N$33
285;C11;0402-B;0;1;29.21;7.435;0.62;0.62;270;N$32
286;C11;0402-B;1;2;29.21;6.535;0.62;0.62;270;GND
287;C12;0402-B;0;1;-29.21;-7.435;0.62;0.62;90;N$33
288;C12;0402-B;1;2;-29.21;-6.535;0.62;0.62;90;GND
289;R88;0402-B;0;1;-1.905;1.403;0.62;0.62;270;VCC
290;R88;0402-B;1;2;-1.905;0.502;0.62;0.62;270;N$4020
291;R89;0402-B;0;1;-1.905;-0.502;0.62;0.62;270;N$4020
292;R89;0402-B;1;2;-1.905;-1.403;0.62;0.62;270;GND
293;R90;0402-B;0;1;32.385;3.042;0.62;0.62;90;VCC
294;R90;0402-B;1;2;32.385;3.943;0.62;0.62;90;N$4041
295;R91;0402-B;0;1;32.385;4.947;0.62;0.62;90;N$4041
296;R91;0402-B;1;2;32.385;5.848;0.62;0.62;90;GND
297;U16;DFN3X3_10LEAD;0;1;22.405;6.938;0.3;0.7;180;RFW_V'
298;U16;DFN3X3_10LEAD;1;2;22.405;7.438;0.3;0.7;180;RFW_V
299;U16;DFN3X3_10LEAD;2;3;22.405;7.938;0.3;0.7;180;IOW_V'
300;U16;DFN3X3_10LEAD;3;4;22.405;8.438;0.3;0.7;180;IOW_V
301;U16;DFN3X3_10LEAD;4;9;19.505;7.438;0.3;0.7;180;PMOD_SCL
